material_id,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,moisture_barrier_grade,cost_per_unit,heat_resistance_c,flexibility_score,material_type_Bamboo Fiber,material_type_Bioplastic (PLA),material_type_Mushroom Mycelium,material_type_Recycled Cardboard,derived_material_co2_factor,CO2 Impact Index,Cost Efficiency Index,Material Suitability Score
M09188,1.8383672297209002,0.07148386181396825,0.18646698838984607,1.4253913477952178,-0.684988945950425,2.00603329918055,1.4115994706414565,0.24820484732243717,0.8630964958541685,False,True,False,False,0.5,0.7126956738976089,1.2898642549336123,2.165218700518762
M09189,1.3033992232173492,-0.27555372948234774,-0.277675135136656,1.1331861945484862,-0.8669827982329685,0.853802799938419,1.0088166362787694,-0.05692753065048094,1.4788902286268342,False,True,False,False,0.5,0.5665930972742431,1.773472815565414,1.308693477488415
M09190,1.9921369280726746,-0.9402189467108852,-0.9972064653882645,2.137641408834125,-0.6171268315399852,0.27768755031735365,1.1786385880641184,-0.26034911596575966,0.8630964958541685,False,True,False,False,0.5,1.0688207044170626,1.6765948358627247,0.7252286466243274
M09191,1.803957227292531,-0.8755170229098775,-2.4429314530234443,1.9732760101328393,-0.701293479932154,0.853802799938419,1.254840745916519,0.07868685955970489,1.4788902286268342,False,True,False,False,0.5,0.9866380050664196,2.0280067100028463,-0.22021214116693555
M09192,1.895358796242886,-0.08144795807932347,-0.09557152686309882,2.7037888932496674,-0.5668912403530361,0.853802799938419,1.4007134480911136,0.41772283508516944,0.8630964958541685,False,True,False,False,0.5,1.3518944466248337,1.357741844005941,1.6564662614930277
M09193,2.13138990664998,-1.0696227943129017,-0.8950507826982226,1.8454362555873938,-0.5356041616313397,0.27768755031735365,1.5291685141851599,0.6550480179529946,0.24730276308150267,False,True,False,False,0.5,0.9227181277936969,0.8495241555463229,1.2825890080260385
M09194,1.3835100101208961,-0.14026788880751295,-3.1446965775898286,1.9550131880549182,-0.7638676373755467,1.4299180495594845,1.770838214802773,2.0789991151599456,0.8630964958541685,False,True,False,False,0.5,0.9775065940274591,0.47576829117229136,-0.9477933925397015
M09195,1.5329784581691244,-0.687293244579672,0.18646698838984607,2.26548116337957,-0.5029950936678815,0.853802799938419,1.450789151822691,1.0279875910310057,1.4788902286268342,False,True,False,False,0.5,1.132740581689785,1.5610795349732676,2.672776897205577
M09196,1.3356586004939452,-0.7519951683806803,-0.3531815092988627,1.5532311023406629,-0.7153946985109467,0.853802799938419,1.0109938407888375,-0.09083112820302738,0.8630964958541685,False,True,False,False,0.5,0.7766155511703314,1.1877612555592763,0.5873969688700533
M09197,2.0625699017932417,-0.687293244579672,-1.6390106457670153,1.7358593231198698,-0.6285840716352541,2.00603329918055,1.6641551938094121,0.756758810610634,0.24730276308150267,False,True,False,False,0.5,0.8679296615599349,0.6457174710653324,0.32952180450700397
M09198,1.2130729668428804,-0.34025565328335605,-3.1446965775898286,2.5211606724704603,-0.7859007914049103,1.4299180495594845,1.3332201082789878,0.9262767983733663,2.0946839613995,False,True,False,False,0.5,1.2605803362352301,1.9745368199633924,-1.0772911200503301
M09199,1.8539592620712546,-0.7402311822350421,-0.9616740540178155,0.8957695075355173,-0.6739723689357432,0.853802799938419,1.1677525655137753,-0.26034911596575966,0.8630964958541685,False,True,False,False,0.5,0.44788475376775866,1.5493031924116478,1.0593821617958254
M09200,1.663091279851395,-0.2637897433367102,-1.2481541206920657,1.6080195685744247,-0.5237062584554836,0.853802799938419,1.666332398319481,1.5365415543192025,1.4788902286268342,False,True,False,False,0.5,0.8040097842872124,1.4756491101587481,2.0994117808945845
M09201,1.1835018710060008,-0.904926988273972,-2.098711217872212,1.4436541698731387,-0.8731520813611904,1.4299180495594845,1.450789151822691,1.3331199690039237,0.8630964958541685,False,True,False,False,0.5,0.7218270849365693,0.5958092150374783,-0.581259329122569
M09202,1.8227751973705453,-0.1990878195357019,-1.2370502421388008,1.8089106114315523,-0.8092559346760358,2.5821485488016154,1.6336743306684518,0.8245660057157269,0.24730276308150267,False,True,False,False,0.5,0.9044553057157761,0.43640362978359626,0.1329833503392558
M09203,1.8028819147166442,-0.6696472653612151,-1.9232699367306145,2.5576863166263015,-0.7740028882290542,0.27768755031735365,1.352814948869605,0.5194336277428088,1.4788902286268342,False,True,False,False,0.5,1.2788431583131508,1.9289571944738735,0.27515675366050707
M09204,1.4641584533123861,-0.8578710436914206,-2.3785289574145025,1.7723849672757113,-0.5307568677448797,0.853802799938419,1.542231741245572,1.4009271641090166,0.8630964958541685,False,True,False,False,0.5,0.8861924836378556,0.7850232079209827,-0.14536948345485268
M09205,1.4931918928613228,-0.6637652722883963,0.15981767986200768,2.137641408834125,-0.5761451650453688,0.853802799938419,1.7839014418631842,2.112902712712492,0.8630964958541685,False,True,False,False,0.5,1.0688207044170626,0.5723869468523068,2.693333362825698
M09206,1.7362125350116793,-0.1990878195357019,-1.781140291248815,1.6810708568861077,-0.8537629058153502,0.27768755031735365,1.0763099760908952,-0.26034911596575966,1.4788902286268342,False,True,False,False,0.5,0.8405354284430538,2.138792787547618,0.13921758108631843
M09207,1.743739723042885,0.07148386181396825,-2.240840863354012,1.0053464400030416,-0.5853990897377016,2.00603329918055,1.8840528493263393,1.8416739322921205,0.24730276308150267,False,True,False,False,0.5,0.5026732200015208,0.1069896367980483,0.36349011903981987
M09208,1.7367501912996228,0.07148386181396825,-1.0171934467841435,1.2792887711718521,-0.6052289283641287,0.27768755031735365,1.3920046300508393,0.7228552130580875,0.8630964958541685,False,True,False,False,0.5,0.6396443855859261,1.2078420571029518,1.405380700726464
M09209,1.6001854941620326,0.07148386181396825,-2.698320659748551,1.4253913477952178,-0.6122795376535252,1.4299180495594845,1.6314971261583837,1.3670235665564703,1.4788902286268342,False,True,False,False,0.5,0.7126956738976089,1.4475785966304828,0.39149178604930013
M09210,1.5749156486286993,-1.6931140600317067,-1.3147773920116617,1.4619169919510593,-0.8026459884672268,1.4299180495594845,1.0980820211915805,-0.26034911596575966,0.8630964958541685,False,True,False,False,0.5,0.7309584959755296,1.3399301232912875,-0.19388522050019097
M09211,2.081387871871257,0.006781938012959974,-2.1031527692935175,0.8409810413017551,-0.7832568129213869,0.853802799938419,1.2918532225876844,-0.1586383233081203,1.4788902286268342,False,True,False,False,0.5,0.42049052065087755,2.2684248779104066,0.884274323607761
M09212,1.5050203311960746,-1.316666503371296,-2.5450871357134863,1.8819618997432352,-0.46686072105972515,1.4299180495594845,1.3201568812185767,0.5194336277428088,2.0946839613995,False,True,False,False,0.5,0.9409809498716176,2.279547411376998,0.351072563671052
M09213,1.7905158200939495,-1.4754803163374068,-2.089828115029598,2.685526071171747,-0.5404514555177997,0.853802799938419,1.2396003143460388,0.04478326200715843,2.0946839613995,False,True,False,False,0.5,1.3427630355858735,2.645599467147411,0.5078559431152474
M09214,1.5415809587762164,-0.3343736602105372,-1.2370502421388008,1.1697118387043277,-0.911489769372283,0.853802799938419,1.6075478765476294,1.502637956766656,1.4788902286268342,False,True,False,False,0.5,0.5848559193521639,1.412923310855421,1.723746295535046
M09215,1.1835018710060008,-0.8461070575457825,-0.5219604633084975,0.9505579737692794,-0.5497053802101325,0.853802799938419,1.341928926319262,1.129698383688645,2.0946839613995,False,True,False,False,0.5,0.4752789868846397,1.9362569060862387,2.702512330377615
M09216,1.8674006692698362,0.07148386181396825,-1.599036682975261,0.9322951516913588,-0.5025544305872943,1.4299180495594845,1.3136252676883706,0.04478326200715843,0.24730276308150267,False,True,False,False,0.5,0.4661475758456794,0.8010781646629681,0.14552340653172807
M09217,2.0932163102060084,-0.5696533831232936,-1.0727128395504713,0.914032329613438,-0.27252830252073823,1.4299180495594845,1.3070936541581646,-0.26034911596575966,0.8630964958541685,False,True,False,False,0.5,0.457016164806719,1.6492191519020123,1.6798290392643327
M09218,1.7190075337974944,-1.6225301431578798,-1.5723873744474224,2.137641408834125,-0.4990291259425962,2.00603329918055,1.657623580279206,1.1636019812411915,0.8630964958541685,False,True,False,False,0.5,1.0688207044170626,0.9244804493724565,0.6668527596040614
M09219,1.7211581589492677,-0.7637591545263179,-2.2785940504351117,1.4253913477952178,-0.6329907024411269,1.4299180495594845,1.74471176068195,1.5704451518717488,1.4788902286268342,False,True,False,False,0.5,0.7126956738976089,1.4553366268941517,1.1226595109413204
M09220,2.011492554438632,0.07148386181396825,-1.0904790452356958,2.2289555192237294,-0.7704775835843557,1.4299180495594845,1.3615237669098792,0.010879664454611975,1.4788902286268342,False,True,False,False,0.5,1.1144777596118647,2.128859016155587,1.1757968466169146
M09221,1.8544969183591982,-0.4284855493756395,-2.0920488907402524,1.2975515932497728,-0.693361544481583,0.853802799938419,1.6685096028295492,1.2992163714513774,0.8630964958541685,False,True,False,False,0.5,0.6487757966248864,1.0490838113838175,0.768610869347671
M09222,1.743739723042885,-0.03439201349677209,-1.6945300385333433,1.9732760101328393,-0.6911582290786469,1.4299180495594845,1.8187367140242816,1.7738667371870276,0.8630964958541685,False,True,False,False,0.5,0.9866380050664196,0.7880995048727721,0.933379692424275
M09223,1.6969636259918206,-0.13438589573469362,-0.41758400490780134,1.1331861945484862,-0.5245875846166579,2.00603329918055,1.5705353998764633,0.9262767983733663,0.24730276308150267,False,True,False,False,0.5,0.5665930972742431,0.3737309891968599,1.4882067267633445
M09224,1.4625454844485561,-0.8108150991088693,-0.6685316602116025,1.2975515932497728,-0.5386888031954506,0.853802799938419,1.3898274255407712,0.9262767983733663,1.4788902286268342,False,True,False,False,0.5,0.6487757966248864,1.5516082875346189,2.0844343103246015
M09225,1.6367461217421753,0.07148386181396825,-0.9661156054391208,1.7358593231198698,-0.32496720911062354,1.4299180495594845,1.3724097894602223,0.5194336277428088,0.24730276308150267,False,True,False,False,0.5,0.8679296615599349,0.5116390953634555,0.5088063687387604
M09226,1.6663172175790546,-0.22849778489979639,-2.216412330536824,2.028064476366601,-0.5192996276496108,2.00603329918055,1.450789151822691,0.5872408228479017,0.24730276308150267,False,True,False,False,0.5,1.0140322381833005,0.4628308288378664,-1.0333553271049127
M09227,1.7044908140230264,-0.5049514593222858,-0.8373106142212404,1.9184875438990767,-0.35845760323525644,0.853802799938419,1.4878016284938573,0.9262767983733663,2.0946839613995,False,True,False,False,0.5,0.9592437719495384,2.311373146928669,2.7871287699190264
M09228,1.7593317553932393,-0.05791998578804777,-0.9372455212006313,1.9367503659769978,-0.6175674946205724,0.853802799938419,1.1938790196345983,-0.05692753065048094,1.4788902286268342,False,True,False,False,0.5,0.9683751829884989,2.0443429643854754,1.2235589903185309
M09229,1.910950828593241,-0.9166909744196096,-1.2326086907174953,2.0828529426003635,-0.641363300972285,0.853802799938419,1.450789151822691,0.5533372252953552,1.4788902286268342,False,True,False,False,0.5,1.0414264713001817,1.9390519053973845,1.487941496296019
M09230,1.6749197181861468,-0.9578649259293421,-1.0616089609972064,0.9505579737692794,-0.9335229234016466,1.4299180495594845,1.3332201082789878,0.3499156399800765,2.0946839613995,False,True,False,False,0.5,0.4752789868846397,2.4363835713066586,1.9908080581893892
M09231,2.1050447485407604,0.07148386181396825,-1.7189585713505273,2.26548116337957,-0.49770713670083433,0.27768755031735365,1.2896760180776163,-0.05692753065048094,1.4788902286268342,False,True,False,False,0.5,1.132740581689785,2.2942589590899782,0.9929698872391113
M09232,1.837291917145013,-0.5049514593222858,-1.2548164478240253,0.7314041088342308,-0.6052289283641287,1.4299180495594845,1.3353973127890566,0.14649405466479778,0.8630964958541685,False,True,False,False,0.5,0.3657020544171154,1.3649911002101252,1.1230296414146665
M09233,1.7206205026613242,0.03030991030423566,-0.43312943488237476,0.6948784646783893,-0.7510884080385158,0.853802799938419,1.4072450616213195,0.6550480179529946,2.0946839613995,False,True,False,False,0.5,0.34743923233919466,2.4080594024395046,3.252070847793738
M09234,1.7216958152372113,-0.9578649259293421,-0.8195444085360158,1.6993336789640283,-0.8013239992254649,2.00603329918055,1.5269913096750918,0.756758810610634,1.4788902286268342,False,True,False,False,0.5,0.8496668394820142,1.6735947341889534,1.681514112793304
M09235,1.4189953251251515,-1.1343247181139096,-1.1526607651339833,1.9184875438990767,-0.7127507200274232,0.853802799938419,1.5901302404670803,1.6043487494242954,0.8630964958541685,False,True,False,False,0.5,0.9592437719495384,0.6919615805122397,0.8906503979507416
M09236,1.7743861314556508,-0.7814051337447748,-2.5228793786069565,2.0828529426003635,-0.680141652063965,1.4299180495594845,1.3854730165206335,0.383819237532623,2.710477694172166,False,True,False,False,0.5,1.0414264713001817,3.099390809107183,1.0131486761243538
M09237,2.2588144468925346,0.07148386181396825,-1.599036682975261,1.7541221451977906,-0.9079644647275849,1.4299180495594845,1.5378773322254347,0.24820484732243717,0.8630964958541685,False,True,False,False,0.5,0.8770610725988953,1.5840336105212685,0.706990684434499
M09238,1.8023442584287013,0.07148386181396825,0.18646698838984607,1.3158144153276936,-0.27252830252073823,1.4299180495594845,1.5269913096750918,0.7906624081631805,0.8630964958541685,False,True,False,False,0.5,0.6579072076638468,1.138449444607778,2.987487589404921
M09239,1.3781334472414632,-0.5755353761961124,-0.06225989120330396,1.2427631270160107,-0.798239357661354,2.00603329918055,1.1046136347217865,-0.12473472575557384,2.0946839613995,False,True,False,False,0.5,0.6213815635080053,2.368203773919176,2.139721683032403
M09240,1.5555600222627417,0.07148386181396825,-2.2297369848007436,1.352340059483535,-0.30513737048419615,0.853802799938419,1.3070936541581646,0.5533372252953552,0.8630964958541685,False,True,False,False,0.5,0.6761700297417675,1.1115628639587456,0.009415726490135223
M09241,1.843206136312389,-0.8755170229098775,-1.5368549630769734,1.7541221451977906,-0.27252830252073823,1.4299180495594845,1.9145337124672988,1.94338472494976,0.8630964958541685,False,True,False,False,0.5,0.8770610725988953,0.7917689196992586,1.8919154427648008
M09242,1.7152439397818917,-0.19320582646288312,-2.6561259212461423,1.7723849672757113,-0.38401606190931814,1.4299180495594845,1.655446375769138,1.2992163714513774,0.24730276308150267,False,True,False,False,0.5,0.8861924836378556,0.3071003270942563,-0.6047738284657908
M09243,1.2345792183606115,-0.9637469190021609,-0.9172585398047525,1.1697118387043277,-0.8784400383282376,0.27768755031735365,1.265726768466862,0.9601803959259128,0.24730276308150267,False,True,False,False,0.5,0.5848559193521639,0.2161552129752522,0.03036032977662262
M09244,2.0007394286797666,-0.3931935909387262,-1.9898932080502074,1.9550131880549182,-0.48536857044439063,1.4299180495594845,1.2700811774869991,-0.26034911596575966,1.4788902286268342,False,True,False,False,0.5,0.9775065940274591,2.2095484798196017,0.49717042001155154
M09245,1.9501997376130997,-0.3755476117202693,-0.2843374622686156,1.3888657036393766,-0.7391905048626597,1.4299180495594845,1.250486336896382,-0.26034911596575966,2.0946839613995,False,True,False,False,0.5,0.6944328518196883,2.7943973621162175,2.766287164812594
M09246,1.6840598750811824,-1.1754986696236422,-0.3576230607201681,1.9002247218211563,-0.6043476022029542,1.4299180495594845,1.9036476899169565,2.112902712712492,2.0946839613995,False,True,False,False,0.5,0.9501123609105782,1.875096146563726,3.7599757105236997
M09247,1.7518045673620335,0.04795588952269256,-0.8795053527236492,1.6810708568861077,-0.3298145029970835,1.4299180495594845,1.4420803337824168,0.5872408228479017,0.8630964958541685,False,True,False,False,0.5,0.8405354284430538,1.172820729433785,1.462010835479933
M09248,1.531903145593238,0.07148386181396825,-0.6840770901861759,1.3340772374056142,-0.4210317606786489,0.853802799938419,1.5161052871247487,1.2314091763462844,1.4788902286268342,False,True,False,False,0.5,0.6670386187028071,1.4946880870953236,2.4858529394672138
M09249,1.6362084654542317,-1.6931140600317067,-1.4013876447271334,1.1149233724705656,-0.27252830252073823,0.27768755031735365,1.4159538796615936,0.9262767983733663,1.4788902286268342,False,True,False,False,0.5,0.5574616862352828,1.6991448144194725,2.0302524447639163
M09250,1.8324530105535235,-0.1873238333900643,-0.9439078483325909,0.7314041088342308,-0.5069610613931671,0.853802799938419,1.4747384014334453,0.7228552130580875,1.4788902286268342,False,True,False,False,0.5,0.3657020544171154,1.8366048377469124,2.57534209721565
M09251,1.789978163806006,-0.6108273346330262,-0.7418172586631581,1.3706028815614557,-0.9335229234016466,1.4299180495594845,1.4355487202522108,0.5194336277428088,0.8630964958541685,False,True,False,False,0.5,0.6853014407807279,1.2175259394079638,1.1662961081112462
M09252,1.6399720594698342,-1.0049208705118935,-0.45089564056759934,2.2289555192237294,-0.43645496849920346,0.27768755031735365,1.4725611969233772,1.0957947861360986,2.0946839613995,False,True,False,False,0.5,1.1144777596118647,2.262094823945957,2.996033300873222
M09253,1.586744086963451,-0.8519890506186019,-3.1446965775898286,1.6993336789640283,-0.7427158095073578,0.853802799938419,1.1568665429634328,0.04478326200715843,0.24730276308150267,False,True,False,False,0.5,0.8496668394820142,0.677180307081521,-2.42837157052707
M09254,1.3501753202684137,-0.8696350298370582,-3.026995464925213,1.3888657036393766,-0.43381099001567974,1.4299180495594845,1.0392974994197288,-0.1586383233081203,0.8630964958541685,False,True,False,False,0.5,0.6944328518196883,1.1739743167028533,-1.7897279930974341
M09255,1.723308784101041,-1.1696166765508231,-0.8684014741703842,1.041872084158883,-0.528112889261356,0.853802799938419,1.8753440312860643,2.112902712712492,1.4788902286268342,False,True,False,False,0.5,0.5209360420794416,1.3268549814418107,3.2456160727441614
M09256,1.6044867444655788,-1.1754986696236422,-1.7900233940914287,2.338532451691253,-0.7907480852913703,0.27768755031735365,1.54440894575564,1.3670235665564703,1.4788902286268342,False,True,False,False,0.5,1.1692662258456266,1.5389680273367732,0.760440633130397
M09257,1.21791187343437,-0.35790163250181295,-2.5251001543176077,2.4481093841587773,-0.7709182466649432,1.4299180495594845,1.169929770023844,0.41772283508516944,2.0946839613995,False,True,False,False,0.5,1.2240546920793887,2.1426660648100255,-0.7417723197323749
M09258,1.8050325398684175,-0.8696350298370582,-2.8981904737073325,2.338532451691253,-0.6942428706427578,1.4299180495594845,1.2243598827755586,-0.1586383233081203,0.24730276308150267,False,True,False,False,0.5,1.1692662258456266,0.8279754201743614,-2.2873299334610584
M09259,1.570614398325153,0.07148386181396825,-2.180879919166375,1.8454362555873938,-0.5893650574629868,0.853802799938419,1.2374231098359698,0.31601204242753006,0.8630964958541685,False,True,False,False,0.5,0.9227181277936969,1.1962877843433515,-0.6100488793270241
M09260,1.2195248422982,-0.15791386802596932,-2.955930642184315,0.6948784646783893,-0.8171878701266067,2.00603329918055,1.0305886813794547,-0.1586383233081203,0.8630964958541685,False,True,False,False,0.5,0.34743923233919466,1.0520326567729137,-2.007638568887123
M09261,2.0023523975435964,-0.3343736602105372,-1.5857120287113418,0.9505579737692794,-0.7572576911667377,1.4299180495594845,1.749066169702087,1.2314091763462844,1.4788902286268342,False,True,False,False,0.5,0.4752789868846397,1.7321764564683435,2.1476893235955052
M09262,1.5587859599904013,0.07148386181396825,0.18646698838984607,1.7723849672757113,-0.7744435513096414,0.853802799938419,1.4399031292723479,0.9601803959259128,0.24730276308150267,False,True,False,False,0.5,0.8861924836378556,0.3661855937995562,1.4109829031582197
M09263,1.646961591213097,-1.6519401085219745,-0.5708175289428659,1.151449016626407,-0.9335229234016466,0.853802799938419,1.4094222661313884,0.756758810610634,0.8630964958541685,False,True,False,False,0.5,0.5757245083132035,1.1006358209358769,1.424291262101892
M09264,1.566313148021607,-0.4814234870310102,-1.9277114881519197,1.3888657036393766,-0.6003816344776687,1.4299180495594845,1.169929770023844,-0.02302393309793448,0.8630964958541685,False,True,False,False,0.5,0.6944328518196883,1.2594798738519315,-0.41975688567367264
M09265,1.7044908140230264,-0.6637652722883963,-2.7582816039361875,2.028064476366601,-0.4536408286421071,0.27768755031735365,1.3789414029904281,0.7228552130580875,2.0946839613995,False,True,False,False,0.5,1.0140322381833005,2.420233372432098,0.621624728751617
M09266,1.8303023854017508,-0.15791386802596932,-0.7218302772672793,1.7541221451977906,-0.5783484804483051,0.27768755031735365,1.864458008735722,2.0789991151599456,1.4788902286268342,False,True,False,False,0.5,0.8770610725988953,1.4447346052928627,3.176796275540079
M09267,1.7302983158443033,-0.052037992715228985,-1.4013876447271334,1.9002247218211563,-0.32100124138533825,2.5821485488016154,1.857926395205516,1.6382523469768417,2.0946839613995,False,True,False,False,0.5,0.9501123609105782,1.9670558820382873,2.6631052978363825
M09268,2.1195614683152284,-1.6931140600317067,-1.3236604948542725,0.9688207958472002,-0.6246181039099689,1.4299180495594845,1.9820270522794252,1.8077703347395742,2.0946839613995,False,True,False,False,0.5,0.4844103979236001,2.2322183774353026,3.7268611838022636
M09269,1.6706184678826008,-0.3696656186474505,-1.5635042716048086,2.6672632490938257,-0.5677725665142107,0.27768755031735365,1.2787899955272732,0.4516264326377159,0.8630964958541685,False,True,False,False,0.5,1.3336316245469129,1.254924968209496,-0.08773859393611927
M09270,1.2372674998003275,-0.07556596500650467,-1.341426700539497,1.2610259490939313,-0.6893955767562978,0.27768755031735365,1.1350944978627469,0.5533372252953552,1.4788902286268342,False,True,False,False,0.5,0.6305129745469656,1.5810632305644148,0.7103327038173369
M09271,2.022245680197497,0.07148386181396825,-1.7633740855635904,1.0966605503926452,-0.6726503796939813,1.4299180495594845,1.5182824916348177,0.48553003019026236,1.4788902286268342,False,True,False,False,0.5,0.5483302751963226,1.9828534171895134,1.5062743871233781
M09272,1.1835018710060008,-0.12262190958905604,-1.985451656628902,0.6948784646783893,-0.41486247755042704,0.853802799938419,1.0480063174600038,0.2143012497698907,0.8630964958541685,False,True,False,False,0.5,0.34743923233919466,0.9985920494001654,-0.35135819634246684
M09273,1.7953547266854384,-0.32260967406489915,-1.3281020462755777,1.5714939244185833,-0.27473161792367445,0.27768755031735365,1.4050678571112507,0.6889516155055411,2.0946839613995,False,True,False,False,0.5,0.7857469622092916,2.4849708309736873,2.5806965467561236
M09274,1.815785665627283,-0.1696778541716074,-0.7040640715820548,2.0828529426003635,-0.913252421694632,0.853802799938419,1.7076992840107836,1.4687343592141096,1.4788902286268342,False,True,False,False,0.5,1.0414264713001817,1.5869766102433336,2.2127536705078574
M09275,1.5216876761223161,-0.8990449952011532,-1.3791798876206003,0.7496669309121515,-0.48184326579969255,0.27768755031735365,1.577067013406669,1.5704451518717488,0.24730276308150267,False,True,False,False,0.5,0.37483346545607577,0.1919234257971496,1.048199634914846
M09276,1.7216958152372113,0.07148386181396825,-0.4442333134356397,1.4619169919510593,-0.6034662760417796,0.27768755031735365,1.7011676704805785,1.7060595420819347,1.4788902286268342,False,True,False,False,0.5,0.7309584959755296,1.4994183733834667,3.1485156452496637
M09277,1.2023198410840152,-1.6931140600317067,-3.091397960534155,1.8454362555873938,-0.38710070347342906,0.853802799938419,1.3593465623998109,1.1636019812411915,2.0946839613995,False,True,False,False,0.5,0.9227181277936969,1.9376572400837044,-0.09763772939236981
M09278,1.8523462932074246,-0.45789551473973444,-1.8100103754873045,1.0236092620809625,-0.6537018672287287,1.4299180495594845,1.2200054737554216,-0.2264455184132132,1.4788902286268342,False,True,False,False,0.5,0.5118046310404812,2.1112310480788374,0.7616149491165344
M09279,1.9604152070840215,-1.3107845102984772,-2.4629184344193233,1.3888657036393766,-0.7590203434890868,1.4299180495594845,1.5269913096750918,0.5872408228479017,1.4788902286268342,False,True,False,False,0.5,0.6944328518196883,1.9123141260357641,0.5435985262395888
M09280,1.1835018710060008,0.07148386181396825,-1.2525956721133742,1.6080195685744247,-0.5201809538107851,0.853802799938419,1.657623580279206,2.112902712712492,1.4788902286268342,False,True,False,False,0.5,0.8040097842872124,1.0047685193536289,1.7243866928607505
M09281,1.7819133194868566,-0.7931691198904124,-1.6323483186350558,1.4436541698731387,-0.8110185869983848,0.27768755031735365,1.561826581836189,1.1975055787937379,1.4788902286268342,False,True,False,False,0.5,0.7218270849365693,1.6989769662775016,1.5132018739880866
M09282,1.7405137853152253,-0.7755231406719559,0.18646698838984607,2.338532451691253,-0.780172171357276,0.853802799938419,1.3832958120105652,0.5533372252953552,0.8630964958541685,False,True,False,False,0.5,1.1692662258456266,1.2203144691588286,1.7511940709563527
M09283,1.4550182964173504,0.07148386181396825,-0.24214272376620688,0.8409810413017551,-0.5356041616313397,0.853802799938419,1.4181310841716626,1.0279875910310057,2.710477694172166,False,True,False,False,0.5,0.42049052065087755,2.747364906417854,4.032133387817785
M09284,1.7915911326698357,-0.15791386802596932,-1.4924394488639103,1.9550131880549182,-0.6219741254264451,1.4299180495594845,1.8274455320645557,1.7399631396344812,0.8630964958541685,False,True,False,False,0.5,0.9775065940274591,0.8272420964594487,1.2668762004459504
M09285,1.6700808115946573,-1.5754741985753282,-0.5619344261002551,1.9550131880549182,-0.7616643219726105,1.4299180495594845,1.3332201082789878,0.3499156399800765,1.4788902286268342,False,True,False,False,0.5,0.9775065940274591,1.8157509319425036,1.5346420414169128
M09286,1.8722395758613257,0.07148386181396825,-2.6339181641396125,1.8636990776653148,-0.9335229234016466,0.853802799938419,1.7947874644135273,1.6721559445293883,1.4788902286268342,False,True,False,False,0.5,0.9318495388326574,1.5563423400746326,0.6014472340914304
M09287,1.989986302920901,-0.9402189467108852,-2.180879919166375,0.786192575067993,-0.5488240540489581,0.27768755031735365,1.265726768466862,0.010879664454611975,0.8630964958541685,False,True,False,False,0.5,0.3930962875339965,1.5873560303082077,0.46542173693439126
M09288,1.7647083182726724,0.07148386181396825,-0.6507654545263779,0.71314128675631,-0.8242384794160033,0.853802799938419,1.1851702015943242,-0.09083112820302738,0.24730276308150267,False,True,False,False,0.5,0.356570643378155,0.826840879759851,0.6691434925089597
M09289,1.3555518831478464,-1.104914752749815,-0.7507003615057688,0.6948784646783893,-0.4474715455138853,1.4299180495594845,1.3245112902387137,0.7228552130580875,0.24730276308150267,False,True,False,False,0.5,0.34743923233919466,0.2783433559906352,0.8111393128377202
M09290,1.961490519659908,-0.49318747317664774,-0.43757098630368013,1.9732760101328393,-0.6382786594081741,0.853802799938419,1.5052192645744056,0.6550480179529946,0.8630964958541685,False,True,False,False,0.5,0.9866380050664196,1.3193677509396708,1.8734186377742998
M09291,1.595346587570543,-0.8990449952011532,-1.0549466338652467,2.612474782860064,-0.5770264912065433,0.853802799938419,1.5531177637959148,1.2653127738988308,2.0946839613995,False,True,False,False,0.5,1.306237391430032,2.136912785174128,2.05936163014168
M09292,1.717932221221608,-1.0519768150944449,-2.0498541522378404,1.6080195685744247,-0.4188284452757126,2.00603329918055,1.6772184208698233,1.2314091763462844,0.24730276308150267,False,True,False,False,0.5,0.8040097842872124,0.2880165634332874,-0.0353344207995856
M09293,1.9695553639790573,-0.07556596500650467,-0.8750638013023438,1.7358593231198698,-0.7810534975184503,1.4299180495594845,1.5182824916348177,0.5533372252953552,0.8630964958541685,False,True,False,False,0.5,0.8679296615599349,1.314369368198408,1.3132149970920914
M09294,1.6216917456797637,-0.24614376411825328,-1.0305181010480626,1.6080195685744247,-0.5342821723895779,0.27768755031735365,1.3898274255407712,0.8584696032682734,0.8630964958541685,False,True,False,False,0.5,0.8040097842872124,1.0949608159931612,1.2063121072163452
M09295,1.9286934860953686,-0.4461315285940964,-1.3725175604886408,1.9367503659769978,-0.3373057753670672,0.853802799938419,1.5248141051650228,0.756758810610634,2.0946839613995,False,True,False,False,0.5,0.9683751829884989,2.498563342329846,2.505817120191642
M09296,1.9131014537450135,-0.5049514593222858,-1.7878026183807745,2.3750580958470944,-0.7065814368992015,2.00603329918055,1.5182824916348177,0.48553003019026236,2.710477694172166,False,True,False,False,0.5,1.1875290479235472,3.105296656282362,1.8220150370141146
M09297,1.9539633316287022,-0.8637530367642394,-1.419153850412358,1.1697118387043277,-0.32761118759414726,1.4299180495594845,1.2831444045474103,-0.1586383233081203,1.4788902286268342,False,True,False,False,0.5,0.5848559193521639,2.149709155708126,1.6134132066700388
